HSCB	ENST00000216027.8_utr3_5_0_chr22_28757170_f	341	+	Desmodus_rotundus	KZ672449.1	16749453	16749794	-
CHEK2	ENST00000404276.6_utr3_14_0_chr22_28687743_r	154	-	Desmodus_rotundus	KZ672449.1	16791276	16791430	-
DRAM1	ENST00000258534.13_utr3_6_0_chr12_101921261_f	2352	+	Desmodus_rotundus	KZ672449.1	16868793	16871145	-
TTC28	ENST00000397906.7_utr3_22_0_chr22_27978014_r	4207	-	Desmodus_rotundus	KZ672449.1	17366608	17370815	-
MN1	ENST00000302326.5_utr3_1_0_chr22_27748277_r	2638	-	Desmodus_rotundus	KZ672449.1	17554415	17557053	-
CRYBA4	ENST00000354760.4_utr3_5_0_chr22_26630488_f	182	+	Desmodus_rotundus	KZ672449.1	18411335	18411517	-
CRYBB1	ENST00000647684.1_utr3_5_0_chr22_26599278_r	212	-	Desmodus_rotundus	KZ672449.1	18435412	18435624	-
HPS4	ENST00000398145.7_utr3_13_0_chr22_26450882_r	2351	-	Desmodus_rotundus	KZ672449.1	18541788	18544139	-
ASPHD2	ENST00000215906.6_utr3_3_0_chr22_26443207_f	1809	+	Desmodus_rotundus	KZ672449.1	18550396	18552205	-
SEZ6L	ENST00000248933.11_utr3_16_0_chr22_26380296_f	3301	+	Desmodus_rotundus	KZ672449.1	18586002	18589303	-
CRYBB3	ENST00000215855.7_utr3_5_0_chr22_25207213_f	147	+	Desmodus_rotundus	KZ672449.1	19301398	19301545	-
PTRH2	ENST00000393038.3_utr3_1_0_chr17_59697308_r	131	-	Desmodus_rotundus	KZ672449.1	19640811	19640942	+
LONRF3	ENST00000371628.8_utr3_10_0_chrX_119017691_f	665	+	Desmodus_rotundus	KZ672449.1	19708272	19708937	+
PFDN6	ENST00000374606.10_utr3_3_0_chr6_33290846_f	88	+	Desmodus_rotundus	KZ672449.1	19885273	19885361	-
PGRMC1	ENST00000217971.8_utr3_2_0_chrX_119243255_f	1212	+	Desmodus_rotundus	KZ672449.1	19900616	19901828	+
SLC25A43	ENST00000217909.8_utr3_4_0_chrX_119453066_f	1413	+	Desmodus_rotundus	KZ672449.1	20046217	20047630	+
SLC25A5	ENST00000317881.9_utr3_3_0_chrX_119471059_f	338	+	Desmodus_rotundus	KZ672449.1	20061266	20061604	+
UBE2A	ENST00000371558.7_utr3_5_0_chrX_119583256_f	1168	+	Desmodus_rotundus	KZ672449.1	20137976	20139144	+
SOWAHD	ENST00000343905.5_utr3_0_0_chrX_119759616_f	587	+	Desmodus_rotundus	KZ672449.1	20294931	20295518	+
TPM4	ENST00000643579.2_utr3_7_0_chr19_16101347_f	1656	+	Desmodus_rotundus	KZ672449.1	20316564	20318220	+
RPL39	ENST00000361575.4_utr3_2_0_chrX_119786504_r	180	-	Desmodus_rotundus	KZ672449.1	20318541	20318721	+
UPF3B	ENST00000276201.7_utr3_10_0_chrX_119834022_r	856	-	Desmodus_rotundus	KZ672449.1	20339144	20340000	+
BRI3	ENST00000297290.4_utr3_2_0_chr7_98291244_f	302	+	Desmodus_rotundus	KZ672449.1	20362049	20362351	+
RNF113A	ENST00000371442.4_utr3_0_0_chrX_119870475_r	107	-	Desmodus_rotundus	KZ672449.1	20391317	20391424	+
NDUFA1	ENST00000371437.5_utr3_2_0_chrX_119876535_f	128	+	Desmodus_rotundus	KZ672449.1	20397572	20397700	+
NKAP	ENST00000371410.5_utr3_8_0_chrX_119920672_r	4548	-	Desmodus_rotundus	KZ672449.1	20418891	20423439	+
ETF1	ENST00000360541.10_utr3_10_0_chr5_138506095_r	2210	-	Desmodus_rotundus	KZ672449.1	20453259	20455469	+
TMEM255A	ENST00000371369.9_utr3_8_0_chrX_120258650_r	2220	-	Desmodus_rotundus	KZ672449.1	20566420	20568640	+
ATP1B4	ENST00000218008.8_utr3_7_0_chrX_120379635_f	3603	+	Desmodus_rotundus	KZ672449.1	20671765	20675368	+
LAMP2	ENST00000200639.9_utr3_8_0_chrX_120426148_r	5175	-	Desmodus_rotundus	KZ672449.1	20713858	20719033	+
ATPSCKMT	ENST00000511437.6_utr3_4_0_chr5_10225507_r	1934	-	Desmodus_rotundus	KZ672449.1	20794912	20796846	+
C1GALT1C1	ENST00000304661.6_utr3_1_0_chrX_120625674_r	536	-	Desmodus_rotundus	KZ672449.1	20929801	20930337	+
CBLL1	ENST00000440859.8_utr3_5_0_chr7_107759179_f	2489	+	Desmodus_rotundus	KZ672449.1	21300274	21302763	-
SI	ENST00000264382.8_utr3_47_0_chr3_164978898_r	464	-	Desmodus_rotundus	KZ672449.1	22349035	22349499	+
XIAP	ENST00000371199.8_utr3_6_0_chrX_123907182_f	6791	+	Desmodus_rotundus	KZ672449.1	24041109	24047900	+
STAG2	ENST00000371145.8_utr3_34_0_chrX_124100598_f	2059	+	Desmodus_rotundus	KZ672449.1	24212524	24214583	+
SH2D1A	ENST00000371139.9_utr3_3_0_chrX_124371392_f	1769	+	Desmodus_rotundus	KZ672449.1	24435987	24437756	+
TENM1	ENST00000371130.7_utr3_30_0_chrX_124375903_r	4633	-	Desmodus_rotundus	KZ672449.1	24439949	24444582	+
UBP1	ENST00000283629.8_utr3_15_0_chr3_33388336_r	1995	-	Desmodus_rotundus	KZ672449.1	25457471	25459466	-
ARL1	ENST00000261636.13_utr3_5_0_chr12_101393116_r	2524	-	Desmodus_rotundus	KZ672449.1	25506266	25508790	-
ANKUB1	ENST00000446160.7_utr3_5_0_chr3_149761100_r	384	-	Desmodus_rotundus	KZ672449.1	27359617	27360001	-
ACTRT1	ENST00000371124.5_utr3_0_0_chrX_128050962_r	114	-	Desmodus_rotundus	KZ672449.1	27399528	27399642	+
MEF2D	ENST00000348159.9_utr3_11_0_chr1_156463727_r	3918	-	Desmodus_rotundus	KZ672449.1	27669092	27673010	+
SMARCA1	ENST00000371121.5_utr3_24_0_chrX_129446506_r	656	-	Desmodus_rotundus	KZ672449.1	28546959	28547615	+
MUC13	ENST00000616727.4_utr3_11_0_chr3_124905442_r	1301	-	Desmodus_rotundus	KZ672449.1	28831311	28832612	+
XPNPEP2	ENST00000371106.4_utr3_20_0_chrX_129768486_f	1051	+	Desmodus_rotundus	KZ672449.1	28853201	28854252	+
SASH3	ENST00000356892.4_utr3_7_0_chrX_129793833_f	1369	+	Desmodus_rotundus	KZ672449.1	28875289	28876658	+
ZDHHC9	ENST00000357166.11_utr3_10_0_chrX_129803288_r	3082	-	Desmodus_rotundus	KZ672449.1	28884689	28887771	+
PSMD12	ENST00000356126.8_utr3_10_0_chr17_67337916_r	2927	-	Desmodus_rotundus	KZ672449.1	28940881	28943808	+
CCDC169	ENST00000239859.8_utr3_7_0_chr13_36230775_r	418	-	Desmodus_rotundus	KZ672449.1	28948326	28948744	-
KIF1C	ENST00000320785.10_utr3_22_0_chr17_5024152_f	4250	+	Desmodus_rotundus	KZ672449.1	28992260	28996510	+
UTP14A	ENST00000394422.8_utr3_14_0_chrX_129929609_f	144	+	Desmodus_rotundus	KZ672449.1	29009231	29009375	+
BCORL1	ENST00000540052.6_utr3_13_0_chrX_130056137_f	1935	+	Desmodus_rotundus	KZ672449.1	29104491	29106426	+
AIFM1	ENST00000287295.8_utr3_15_0_chrX_130129362_r	195	-	Desmodus_rotundus	KZ672449.1	29166998	29167193	+
RAB33A	ENST00000257017.5_utr3_1_0_chrX_130184741_f	130	+	Desmodus_rotundus	KZ672449.1	29214365	29214495	+
ZNF280C	ENST00000370978.9_utr3_18_0_chrX_130202707_r	2270	-	Desmodus_rotundus	KZ672449.1	29230085	29232355	+
SLC25A14	ENST00000545805.6_utr3_10_0_chrX_130372951_f	407	+	Desmodus_rotundus	KZ672449.1	29366129	29366536	+
FLAD1	ENST00000292180.8_utr3_6_0_chr1_154993038_f	74	+	Desmodus_rotundus	KZ672449.1	29840450	29840524	+
ARHGAP36	ENST00000276211.10_utr3_11_0_chrX_131088786_f	1100	+	Desmodus_rotundus	KZ672449.1	30049841	30050941	+
IGSF1	ENST00000361420.8_utr3_19_0_chrX_131273506_r	290	-	Desmodus_rotundus	KZ672449.1	30261116	30261406	+
STK26	ENST00000394334.7_utr3_11_0_chrX_132074160_f	1784	+	Desmodus_rotundus	KZ672449.1	30925516	30927300	+
MBNL3	ENST00000370853.8_utr3_8_0_chrX_132369320_r	10346	-	Desmodus_rotundus	KZ672449.1	31145810	31156156	+
HS6ST2	ENST00000370833.7_utr3_4_0_chrX_132626015_r	2208	-	Desmodus_rotundus	KZ672449.1	31442854	31445062	+
MAP1S	ENST00000324096.9_utr3_6_0_chr19_17734429_f	85	+	Desmodus_rotundus	KZ672449.1	31841413	31841498	-
USP26	ENST00000511190.6_utr3_5_0_chrX_133023168_r	2311	-	Desmodus_rotundus	KZ672449.1	31846297	31848608	+
USP29	ENST00000254181.9_utr3_3_0_chr19_57131445_f	482	+	Desmodus_rotundus	KZ672449.1	31848091	31848573	-
GPC4	ENST00000370828.4_utr3_8_0_chrX_133300103_r	2764	-	Desmodus_rotundus	KZ672449.1	32086912	32089676	+
GPC3	ENST00000370818.8_utr3_7_0_chrX_133535745_r	379	-	Desmodus_rotundus	KZ672449.1	32291881	32292260	+
NMT1	ENST00000258960.7_utr3_11_0_chr17_45105640_f	3377	+	Desmodus_rotundus	KZ672449.1	32766475	32769852	+
HPRT1	ENST00000298556.8_utr3_8_0_chrX_134500078_f	591	+	Desmodus_rotundus	KZ672449.1	33067120	33067711	+
PLAC1	ENST00000359237.9_utr3_2_0_chrX_134565838_r	206	-	Desmodus_rotundus	KZ672449.1	33121824	33122030	+
PABIR2	ENST00000343004.10_utr3_9_0_chrX_134769566_r	2573	-	Desmodus_rotundus	KZ672449.1	33382011	33384584	+
MOSPD1	ENST00000370783.8_utr3_5_0_chrX_134887632_r	1529	-	Desmodus_rotundus	KZ672449.1	33482262	33483791	+
SMIM10	ENST00000330288.6_utr3_0_0_chrX_134991348_f	1126	+	Desmodus_rotundus	KZ672449.1	33554124	33555250	+
RTL8A	ENST00000370775.3_utr3_0_0_chrX_135050932_r	835	-	Desmodus_rotundus	KZ672449.1	33575845	33576680	-
RTL8B	ENST00000391440.3_utr3_0_0_chrX_135020513_r	1605	-	Desmodus_rotundus	KZ672449.1	33575845	33577450	-
RTL8C	ENST00000257013.9_utr3_0_0_chrX_135032726_f	821	+	Desmodus_rotundus	KZ672449.1	33575845	33576666	+
ZNF449	ENST00000339249.5_utr3_4_0_chrX_135361077_f	2337	+	Desmodus_rotundus	KZ672449.1	33646248	33648585	-
ZNF75D	ENST00000370766.8_utr3_6_0_chrX_135285791_r	1346	-	Desmodus_rotundus	KZ672449.1	33770440	33771786	-
TMEM121	ENST00000392519.7_utr3_1_0_chr14_105529795_f	404	+	Desmodus_rotundus	KZ672450.1	15246	15650	-
TEDC1	ENST00000392523.9_utr3_8_0_chr14_105498947_f	302	+	Desmodus_rotundus	KZ672450.1	26827	27129	-
CRIP2	ENST00000329146.9_utr3_7_0_chr14_105479654_f	509	+	Desmodus_rotundus	KZ672450.1	43946	44455	-
TEX22	ENST00000451127.3_utr3_3_0_chr14_105411834_f	2026	+	Desmodus_rotundus	KZ672450.1	93336	95362	-
PACS2	ENST00000447393.6_utr3_24_0_chr14_105394673_f	3475	+	Desmodus_rotundus	KZ672450.1	106193	109668	-
BTBD6	ENST00000392554.8_utr3_3_0_chr14_105250673_f	421	+	Desmodus_rotundus	KZ672450.1	183131	183552	-
NUDT14	ENST00000392568.7_utr3_4_0_chr14_105172939_r	82	-	Desmodus_rotundus	KZ672450.1	224592	224674	-
JAG2	ENST00000331782.8_utr3_25_0_chr14_105140995_r	1700	-	Desmodus_rotundus	KZ672450.1	252627	254327	-
GPR132	ENST00000329797.8_utr3_3_0_chr14_105049395_r	1599	-	Desmodus_rotundus	KZ672450.1	290537	292136	-
CDCA4	ENST00000336219.4_utr3_1_0_chr14_105009573_r	1631	-	Desmodus_rotundus	KZ672450.1	304379	306010	-
CEP170B	ENST00000414716.8_utr3_18_0_chr14_104894959_f	1789	+	Desmodus_rotundus	KZ672450.1	365231	367020	-
ZBTB42	ENST00000342537.8_utr3_0_0_chr14_104802467_f	2246	+	Desmodus_rotundus	KZ672450.1	422884	425130	-
SIVA1	ENST00000329967.11_utr3_3_0_chr14_104759486_f	169	+	Desmodus_rotundus	KZ672450.1	451885	452054	-
ADSS1	ENST00000330877.7_utr3_12_0_chr14_104747004_f	307	+	Desmodus_rotundus	KZ672450.1	463171	463478	-
TMEM179	ENST00000556573.6_utr3_3_0_chr14_104590864_r	2615	-	Desmodus_rotundus	KZ672450.1	565446	568061	-
C14orf180	ENST00000557649.6_utr3_4_0_chr14_104588784_f	1732	+	Desmodus_rotundus	KZ672450.1	566312	568044	-
KIF26A	ENST00000423312.7_utr3_14_0_chr14_104179791_f	1104	+	Desmodus_rotundus	KZ672450.1	728584	729688	-
ASPG	ENST00000551177.6_utr3_15_0_chr14_104112545_f	3038	+	Desmodus_rotundus	KZ672450.1	790481	793519	-
ATP5MJ	ENST00000286953.8_utr3_3_0_chr14_103912288_r	378	-	Desmodus_rotundus	KZ672450.1	921161	921539	-
PPP1R13B	ENST00000202556.14_utr3_16_0_chr14_103733195_r	1959	-	Desmodus_rotundus	KZ672450.1	1036070	1038029	-
XRCC3	ENST00000555055.6_utr3_9_0_chr14_103697617_r	1181	-	Desmodus_rotundus	KZ672450.1	1064107	1065288	-
COA8	ENST00000409074.8_utr3_4_0_chr14_103590287_f	610	+	Desmodus_rotundus	KZ672450.1	1129796	1130406	-
BAG5	ENST00000299204.6_utr3_1_0_chr14_103556551_r	3270	-	Desmodus_rotundus	KZ672450.1	1147937	1151207	-
TRMT61A	ENST00000389749.9_utr3_3_0_chr14_103534822_f	2252	+	Desmodus_rotundus	KZ672450.1	1161489	1163741	-
CKB	ENST00000348956.7_utr3_7_0_chr14_103519667_r	197	-	Desmodus_rotundus	KZ672450.1	1177369	1177566	-
MARK3	ENST00000429436.7_utr3_17_0_chr14_103503228_f	604	+	Desmodus_rotundus	KZ672450.1	1188436	1189040	-
EIF5	ENST00000216554.8_utr3_11_0_chr14_103341053_f	3973	+	Desmodus_rotundus	KZ672450.1	1292316	1296289	-
TNFAIP2	ENST00000560869.6_utr3_11_0_chr14_103135361_f	2079	+	Desmodus_rotundus	KZ672450.1	1362782	1364861	-
EXOC3L4	ENST00000688303.1_utr3_11_0_chr14_103110224_f	336	+	Desmodus_rotundus	KZ672450.1	1383631	1383967	-
TRAF3	ENST00000392745.8_utr3_11_0_chr14_102905785_f	5716	+	Desmodus_rotundus	KZ672450.1	1541412	1547128	-
RCOR1	ENST00000262241.7_utr3_11_0_chr14_102726507_f	4055	+	Desmodus_rotundus	KZ672450.1	1665774	1669829	-
ANKRD9	ENST00000286918.9_utr3_3_0_chr14_102501767_r	5169	-	Desmodus_rotundus	KZ672450.1	1836480	1841649	-
TECPR2	ENST00000359520.12_utr3_19_0_chr14_102498258_f	4220	+	Desmodus_rotundus	KZ672450.1	1839979	1844199	-
CINP	ENST00000216756.11_utr3_4_0_chr14_102348282_r	275	-	Desmodus_rotundus	KZ672450.1	1923003	1923278	-
WDR20	ENST00000342702.8_utr3_2_0_chr14_102209881_f	647	+	Desmodus_rotundus	KZ672450.1	1982104	1982751	-
NUP35	ENST00000295119.9_utr3_8_0_chr2_183161132_f	549	+	Desmodus_rotundus	KZ672450.1	2048484	2049033	-
PPP2R5C	ENST00000694906.1_utr3_15_0_chr14_101925273_f	2705	+	Desmodus_rotundus	KZ672450.1	2153767	2156472	-
RTL1	ENST00000649591.1_utr3_3_0_chr14_100879753_r	959	-	Desmodus_rotundus	KZ672450.1	2865935	2866894	-
DLK1	ENST00000341267.9_utr3_4_0_chr14_100734897_f	3328	+	Desmodus_rotundus	KZ672450.1	3002472	3005800	-
BEGAIN	ENST00000554140.3_utr3_6_0_chr14_100537147_r	822	-	Desmodus_rotundus	KZ672450.1	3193157	3193979	-
WDR25	ENST00000402312.8_utr3_6_0_chr14_100530042_f	262	+	Desmodus_rotundus	KZ672450.1	3196895	3197157	-
SLC25A47	ENST00000361529.5_utr3_5_0_chr14_100329646_f	776	+	Desmodus_rotundus	KZ672450.1	3343882	3344658	-
SLC25A29	ENST00000359232.8_utr3_3_0_chr14_100291116_r	1167	-	Desmodus_rotundus	KZ672450.1	3369926	3371093	-
YY1	ENST00000262238.10_utr3_4_0_chr14_100277601_f	5188	+	Desmodus_rotundus	KZ672450.1	3375305	3380493	-
DEGS2	ENST00000305631.7_utr3_2_0_chr14_100143957_r	2804	-	Desmodus_rotundus	KZ672450.1	3468947	3471751	-
EML1	ENST00000262233.11_utr3_21_0_chr14_99940113_f	1948	+	Desmodus_rotundus	KZ672450.1	3605939	3607887	-
CYP46A1	ENST00000261835.8_utr3_14_0_chr14_99726728_f	574	+	Desmodus_rotundus	KZ672450.1	3764129	3764703	-
CCDC85C	ENST00000380243.9_utr3_5_0_chr14_99500190_r	15056	-	Desmodus_rotundus	KZ672450.1	3928317	3943373	-
CCNK	ENST00000389879.9_utr3_10_0_chr14_99510783_f	1658	+	Desmodus_rotundus	KZ672450.1	3930624	3932282	-
BCL11B	ENST00000357195.8_utr3_3_0_chr14_99169287_r	4864	-	Desmodus_rotundus	KZ672450.1	4181712	4186576	-
VRK1	ENST00000216639.8_utr3_12_0_chr14_96881209_f	401	+	Desmodus_rotundus	KZ672450.1	5886405	5886806	-
PAPOLA	ENST00000216277.13_utr3_21_0_chr14_96565051_f	2066	+	Desmodus_rotundus	KZ672450.1	6110204	6112270	-
AK7	ENST00000267584.9_utr3_17_0_chr14_96488344_f	1084	+	Desmodus_rotundus	KZ672450.1	6179434	6180518	-
GSKIP	ENST00000555181.6_utr3_3_0_chr14_96385685_f	1604	+	Desmodus_rotundus	KZ672450.1	6242969	6244573	-
ATG2B	ENST00000359933.6_utr3_41_0_chr14_96279195_r	6560	-	Desmodus_rotundus	KZ672450.1	6324768	6331328	-
BDKRB1	ENST00000216629.11_utr3_2_0_chr14_96264745_f	19	+	Desmodus_rotundus	KZ672450.1	6342834	6342853	-
BDKRB2	ENST00000554311.2_utr3_2_0_chr14_96241505_f	2660	+	Desmodus_rotundus	KZ672450.1	6357679	6360339	-
C14orf132	ENST00000555004.3_utr3_1_0_chr14_96086736_f	7236	+	Desmodus_rotundus	KZ672450.1	6455451	6462687	-
GLRX5	ENST00000331334.5_utr3_1_0_chr14_95544126_f	589	+	Desmodus_rotundus	KZ672450.1	6761511	6762100	-
CLMN	ENST00000298912.9_utr3_12_0_chr14_95181940_r	9624	-	Desmodus_rotundus	KZ672450.1	7008203	7017827	-
DICER1	ENST00000343455.8_utr3_26_0_chr14_95086228_r	4270	-	Desmodus_rotundus	KZ672450.1	7097811	7102081	-
GSC	ENST00000238558.5_utr3_2_0_chr14_94768223_r	268	-	Desmodus_rotundus	KZ672450.1	7310567	7310835	-
SERPINA3	ENST00000393078.5_utr3_4_0_chr14_94623815_f	239	+	Desmodus_rotundus	KZ672450.1	7396970	7397209	-
SERPINA5	ENST00000329597.12_utr3_5_0_chr14_94592240_f	879	+	Desmodus_rotundus	KZ672450.1	7415546	7416425	-
SERPINA4	ENST00000557004.6_utr3_4_0_chr14_94569596_f	311	+	Desmodus_rotundus	KZ672450.1	7433889	7434200	-
SERPINA9	ENST00000674397.2_utr3_4_0_chr14_94462721_r	372	-	Desmodus_rotundus	KZ672450.1	7507982	7508354	-
SERPINA11	ENST00000334708.4_utr3_4_0_chr14_94442464_r	142	-	Desmodus_rotundus	KZ672450.1	7523842	7523984	-
SERPINA1	ENST00000393087.9_utr3_4_0_chr14_94376747_r	1702	-	Desmodus_rotundus	KZ672450.1	7559732	7561434	-
PPP4R4	ENST00000304338.8_utr3_24_0_chr14_94278644_f	1091	+	Desmodus_rotundus	KZ672450.1	7637442	7638533	-
IFI27L2	ENST00000238609.4_utr3_3_0_chr14_94127781_r	18	-	Desmodus_rotundus	KZ672450.1	7753006	7753024	-
DDX24	ENST00000621632.5_utr3_8_0_chr14_94048287_r	2904	-	Desmodus_rotundus	KZ672450.1	7794599	7797503	-
OTUB2	ENST00000203664.10_utr3_5_0_chr14_94045923_f	3008	+	Desmodus_rotundus	KZ672450.1	7796812	7799820	-
CCDC197	ENST00000636493.2_utr3_6_0_chr14_94008813_f	51	+	Desmodus_rotundus	KZ672450.1	7820710	7820761	-
ASB2	ENST00000555019.6_utr3_9_0_chr14_93934166_r	490	-	Desmodus_rotundus	KZ672450.1	7885591	7886081	-
FAM181A	ENST00000556222.2_utr3_1_0_chr14_93929165_f	444	+	Desmodus_rotundus	KZ672450.1	7889994	7890438	-
PRIMA1	ENST00000393140.6_utr3_4_0_chr14_93718298_r	3146	-	Desmodus_rotundus	KZ672450.1	8010860	8014006	-
UNC79	ENST00000695012.1_utr3_51_0_chr14_93706905_f	972	+	Desmodus_rotundus	KZ672450.1	8032666	8033638	-
COX8C	ENST00000342144.3_utr3_1_0_chr14_93348121_f	236	+	Desmodus_rotundus	KZ672450.1	8257433	8257669	-
BTBD7	ENST00000334746.10_utr3_10_0_chr14_93237550_r	4723	-	Desmodus_rotundus	KZ672450.1	8329858	8334581	-
UBR7	ENST00000013070.11_utr3_10_0_chr14_93227036_f	2180	+	Desmodus_rotundus	KZ672450.1	8336909	8339089	-
GON7	ENST00000306954.5_utr3_1_0_chr14_93202894_r	794	-	Desmodus_rotundus	KZ672450.1	8355450	8356244	-
TMEM251	ENST00000415050.3_utr3_1_0_chr14_93186672_f	1792	+	Desmodus_rotundus	KZ672450.1	8367057	8368849	-
MOAP1	ENST00000298894.5_utr3_2_0_chr14_93182199_r	988	-	Desmodus_rotundus	KZ672450.1	8371765	8372753	-
ITPK1	ENST00000267615.11_utr3_10_0_chr14_92936914_r	4647	-	Desmodus_rotundus	KZ672450.1	8549850	8554497	-
CHGA	ENST00000216492.10_utr3_7_0_chr14_92934885_f	401	+	Desmodus_rotundus	KZ672450.1	8557160	8557561	-
GOLGA5	ENST00000163416.7_utr3_12_0_chr14_92839447_f	501	+	Desmodus_rotundus	KZ672450.1	8624250	8624751	-
GPKOW	ENST00000156109.7_utr3_10_0_chrX_49113407_r	214	-	Desmodus_rotundus	KZ672450.1	8687980	8688194	-
LGMN	ENST00000334869.9_utr3_13_0_chr14_92703809_r	510	-	Desmodus_rotundus	KZ672450.1	8712725	8713235	-
RIN3	ENST00000216487.12_utr3_9_0_chr14_92688253_f	742	+	Desmodus_rotundus	KZ672450.1	8724451	8725193	-
CPSF2	ENST00000298875.9_utr3_15_0_chr14_92161745_f	10401	+	Desmodus_rotundus	KZ672450.1	9081778	9092179	-
NDUFB1	ENST00000605997.6_utr3_2_0_chr14_92116123_r	70	-	Desmodus_rotundus	KZ672450.1	9126521	9126591	-
ATXN3	ENST00000644486.2_utr3_10_0_chr14_92058552_r	5768	-	Desmodus_rotundus	KZ672450.1	9158158	9163926	-
ATXN3L	ENST00000380622.5_utr3_0_0_chrX_13318647_r	220	-	Desmodus_rotundus	KZ672450.1	9158158	9158378	-
FBLN5	ENST00000342058.9_utr3_10_0_chr14_91869411_r	813	-	Desmodus_rotundus	KZ672450.1	9320276	9321089	-
TC2N	ENST00000435962.7_utr3_11_0_chr14_91779746_r	3354	-	Desmodus_rotundus	KZ672450.1	9378795	9382149	-
PPP4R3A	ENST00000554943.6_utr3_14_0_chr14_91457508_r	1251	-	Desmodus_rotundus	KZ672450.1	9546680	9547931	-
CCDC88C	ENST00000389857.11_utr3_29_0_chr14_91271323_r	1302	-	Desmodus_rotundus	KZ672450.1	9667552	9668854	-
TTC7B	ENST00000328459.11_utr3_19_0_chr14_90524564_r	16804	-	Desmodus_rotundus	KZ672450.1	10181486	10198290	-
CALM1	ENST00000356978.9_utr3_5_0_chr14_90404718_f	3551	+	Desmodus_rotundus	KZ672450.1	10260070	10263621	-
NRDE2	ENST00000354366.8_utr3_13_0_chr14_90267860_r	10476	-	Desmodus_rotundus	KZ672450.1	10343257	10353733	-
TDP1	ENST00000335725.9_utr3_16_0_chr14_90043144_f	1621	+	Desmodus_rotundus	KZ672450.1	10455858	10457479	-
FOXN3	ENST00000557258.6_utr3_5_0_chr14_89156177_r	6237	-	Desmodus_rotundus	KZ672450.1	11104773	11111010	-
TTC8	ENST00000380656.7_utr3_14_0_chr14_88877411_f	578	+	Desmodus_rotundus	KZ672450.1	11299825	11300403	-
PCBD2	ENST00000254908.11_utr3_3_0_chr5_134960682_f	1963	+	Desmodus_rotundus	KZ672450.1	11471272	11473235	-
EML5	ENST00000554922.6_utr3_43_0_chr14_88612431_r	3387	-	Desmodus_rotundus	KZ672450.1	11475983	11479370	-
KCNK10	ENST00000319231.10_utr3_6_0_chr14_88180108_r	5427	-	Desmodus_rotundus	KZ672450.1	11797261	11802688	-
GPR65	ENST00000267549.5_utr3_1_0_chr14_88011862_f	2950	+	Desmodus_rotundus	KZ672450.1	11883115	11886065	-
GALC	ENST00000261304.7_utr3_16_0_chr14_87933014_r	1718	-	Desmodus_rotundus	KZ672450.1	11946434	11948152	-
FLRT2	ENST00000330753.6_utr3_1_0_chr14_85623498_f	30931	+	Desmodus_rotundus	KZ672450.1	13588619	13619550	-
CD99L2	ENST00000370377.8_utr3_10_0_chrX_150766336_r	2698	-	Desmodus_rotundus	KZ672450.1	14157400	14160098	+
CSK	ENST00000220003.14_utr3_12_0_chr15_74802514_f	684	+	Desmodus_rotundus	KZ672450.1	15070136	15070820	+
MEA1	ENST00000244711.4_utr3_3_0_chr6_43011143_r	1327	-	Desmodus_rotundus	KZ672450.1	15890730	15892057	+
CD59	ENST00000642928.2_utr3_3_0_chr11_33703010_r	7116	-	Desmodus_rotundus	KZ672450.1	16555895	16563011	-
SEL1L	ENST00000336735.9_utr3_20_0_chr14_81471547_r	5425	-	Desmodus_rotundus	KZ672450.1	16604245	16609670	-
STON2	ENST00000614646.5_utr3_7_0_chr14_81260652_r	7762	-	Desmodus_rotundus	KZ672450.1	16746980	16754742	-
GTF2A1	ENST00000553612.6_utr3_8_0_chr14_81175452_r	4771	-	Desmodus_rotundus	KZ672450.1	16816783	16821554	-
TSHR	ENST00000298171.7_utr3_9_0_chr14_81144354_f	1953	+	Desmodus_rotundus	KZ672450.1	16845365	16847318	-
DIO2	ENST00000438257.9_utr3_1_0_chr14_80197526_r	5163	-	Desmodus_rotundus	KZ672450.1	17522410	17527573	-
NRXN3	ENST00000335750.7_utr3_20_0_chr14_79861965_f	6327	+	Desmodus_rotundus	KZ672450.1	17773790	17780117	-
TTLL1	ENST00000266254.12_utr3_10_0_chr22_43039516_r	260	-	Desmodus_rotundus	KZ672450.1	19222853	19223113	+
CDK1	ENST00000395284.8_utr3_7_0_chr10_60793976_f	877	+	Desmodus_rotundus	KZ672450.1	19373522	19374399	+
RECQL5	ENST00000317905.10_utr3_19_0_chr17_75626854_r	568	-	Desmodus_rotundus	KZ672450.1	19385971	19386539	-
ADCK1	ENST00000238561.10_utr3_10_0_chr14_77933392_f	1623	+	Desmodus_rotundus	KZ672450.1	19442703	19444326	-
SNW1	ENST00000261531.12_utr3_13_0_chr14_77717599_r	489	-	Desmodus_rotundus	KZ672450.1	19608283	19608772	-
SLIRP	ENST00000557342.6_utr3_3_0_chr14_77717562_f	37	+	Desmodus_rotundus	KZ672450.1	19608766	19608803	-
ALKBH1	ENST00000216489.8_utr3_5_0_chr14_77672404_r	1408	-	Desmodus_rotundus	KZ672450.1	19636244	19637652	-
SPTLC2	ENST00000216484.7_utr3_11_0_chr14_77505997_r	6287	-	Desmodus_rotundus	KZ672450.1	19768422	19774709	-
AHSA1	ENST00000216479.8_utr3_8_0_chr14_77469250_f	223	+	Desmodus_rotundus	KZ672450.1	19796449	19796672	-
